#            time (s)	            H1 strain            H2 strain
  -1.637927532196E+01	  +3.799768731947E+00	  -7.042374229951E-01
  -1.637903118134E+01	  +4.144582913557E+00	  -7.772006876441E-01
  -1.637878704071E+01	  +4.517533320877E+00	  -8.810273953564E-01
  -1.637854290009E+01	  +4.922309909754E+00	  -1.034403977579E+00
  -1.637829875946E+01	  +5.350591521514E+00	  -1.230894728611E+00
  -1.637805461884E+01	  +5.783605917183E+00	  -1.437535216794E+00
  -1.637781047821E+01	  +6.195614189325E+00	  -1.610358757393E+00
  -1.637756633759E+01	  +6.559558191115E+00	  -1.717905737237E+00
  -1.637732219696E+01	  +6.854672950836E+00	  -1.758518681577E+00
  -1.637707805634E+01	  +7.074646965493E+00	  -1.760628440668E+00
  -1.637683391571E+01	  +7.233564221440E+00	  -1.765379742363E+00
  -1.637658977509E+01	  +7.366678470341E+00	  -1.801676859999E+00
  -1.637634563446E+01	  +7.524655008215E+00	  -1.868552996876E+00
  -1.637610149384E+01	  +7.762404046508E+00	  -1.935725370157E+00
  -1.637585735321E+01	  +8.125544105716E+00	  -1.962518049580E+00
  -1.637561321259E+01	  +8.638080472588E+00	  -1.924219432713E+00
  -1.637536907196E+01	  +9.294189263849E+00	  -1.830135406410E+00
  -1.637512493134E+01	  +1.005553970647E+01	  -1.722279965277E+00
  -1.637488079071E+01	  +1.085393534825E+01	  -1.655105842127E+00
  -1.637463665009E+01	  +1.159793479429E+01	  -1.667854183788E+00
  -1.637439250946E+01	  +1.218198946680E+01	  -1.765226712088E+00
  -1.637414836884E+01	  +1.249713492235E+01	  -1.916944412118E+00
  -1.637390422821E+01	  +1.244260163102E+01	  -2.075633357651E+00
  -1.637366008759E+01	  +1.193761907333E+01	  -2.201901592135E+00
  -1.637341594696E+01	  +1.093244134826E+01	  -2.281598726231E+00
  -1.637317180634E+01	  +9.417338455407E+00	  -2.325405170796E+00
  -1.637292766571E+01	  +7.427944755465E+00	  -2.351971321473E+00
  -1.637268352509E+01	  +5.045212931742E+00	  -2.366026833241E+00
  -1.637243938446E+01	  +2.388769038245E+00	  -2.345990428918E+00
  -1.637219524384E+01	  -3.961684639131E-01	  -2.249799164043E+00
  -1.637195110321E+01	  -3.156395093065E+00	  -2.036482119817E+00
  -1.637170696259E+01	  -5.749546187104E+00	  -1.691165628797E+00
  -1.637146282196E+01	  -8.060437708418E+00	  -1.238657463940E+00
  -1.637121868134E+01	  -1.001205690689E+01	  -7.371092485328E-01
  -1.637097454071E+01	  -1.157004257196E+01	  -2.547521689194E-01
  -1.637073040009E+01	  -1.274121329449E+01	  +1.574960598354E-01
  -1.637048625946E+01	  -1.356764395869E+01	  +4.824456010154E-01
  -1.637024211884E+01	  -1.411776717359E+01	  +7.334957297928E-01
  -1.636999797821E+01	  -1.447547534471E+01	  +9.349071993163E-01
  -1.636975383759E+01	  -1.472792851788E+01	  +1.098186745719E+00
  -1.636950969696E+01	  -1.495307220166E+01	  +1.209403365311E+00
  -1.636926555634E+01	  -1.520851098763E+01	  +1.235482393148E+00
  -1.636902141571E+01	  -1.552385580259E+01	  +1.145957192790E+00
  -1.636877727509E+01	  -1.589849869170E+01	  +9.372254967264E-01
  -1.636853313446E+01	  -1.630572984999E+01	  +6.446234575234E-01
  -1.636828899384E+01	  -1.670240381161E+01	  +3.345665081896E-01
  -1.636804485321E+01	  -1.704170416591E+01	  +8.046370069284E-02
  -1.636780071259E+01	  -1.728574932442E+01	  -6.469747017357E-02
  -1.636755657196E+01	  -1.741513253979E+01	  -8.461817647278E-02
  -1.636731243134E+01	  -1.743367996110E+01	  +2.914192918238E-03
  -1.636706829071E+01	  -1.736810321181E+01	  +1.642878135693E-01
  -1.636682415009E+01	  -1.726324292907E+01	  +3.721167311928E-01
  -1.636658000946E+01	  -1.717400205130E+01	  +6.178253204949E-01
  -1.636633586884E+01	  -1.715503121702E+01	  +9.080874912452E-01
  -1.636609172821E+01	  -1.724920630611E+01	  +1.248811544007E+00
  -1.636584758759E+01	  -1.747629103315E+01	  +1.628056943749E+00
  -1.636560344696E+01	  -1.782383713396E+01	  +2.009702574633E+00
  -1.636535930634E+01	  -1.824284148419E+01	  +2.342914203569E+00
  -1.636511516571E+01	  -1.865040613080E+01	  +2.582727057578E+00
  -1.636487102509E+01	  -1.894043229864E+01	  +2.710087618298E+00
  -1.636462688446E+01	  -1.900142189167E+01	  +2.739586026798E+00
  -1.636438274384E+01	  -1.873825279604E+01	  +2.710054620935E+00
  -1.636413860321E+01	  -1.809308829723E+01	  +2.663139236983E+00
  -1.636389446259E+01	  -1.706016532700E+01	  +2.621873869567E+00
  -1.636365032196E+01	  -1.569038029959E+01	  +2.581113860136E+00
  -1.636340618134E+01	  -1.408392651162E+01	  +2.514702087113E+00
  -1.636316204071E+01	  -1.237205780942E+01	  +2.394658006181E+00
  -1.636291790009E+01	  -1.069185808736E+01	  +2.210981701358E+00
  -1.636267375946E+01	  -9.160010731630E+00	  +1.980651343077E+00
  -1.636242961884E+01	  -7.851987229346E+00	  +1.741044206336E+00
  -1.636218547821E+01	  -6.791357941508E+00	  +1.532267543929E+00
  -1.636194133759E+01	  -5.950841160213E+00	  +1.379064838650E+00
  -1.636169719696E+01	  -5.263635417217E+00	  +1.282506414325E+00
  -1.636145305634E+01	  -4.641500051341E+00	  +1.225257695552E+00
  -1.636120891571E+01	  -3.995178466394E+00	  +1.185959622979E+00
  -1.636096477509E+01	  -3.252882566427E+00	  +1.153119472247E+00
  -1.636072063446E+01	  -2.373416419631E+00	  +1.129873558419E+00
  -1.636047649384E+01	  -1.351853476095E+00	  +1.127248668705E+00
  -1.636023235321E+01	  -2.171712333014E-01	  +1.150992822626E+00
  -1.635998821259E+01	  +9.773193092413E-01	  +1.190950860677E+00
  -1.635974407196E+01	  +2.168491695261E+00	  +1.220141749725E+00
  -1.635949993134E+01	  +3.299237763145E+00	  +1.204651039909E+00
  -1.635925579071E+01	  +4.331184402950E+00	  +1.118990663783E+00
  -1.635901165009E+01	  +5.250379372018E+00	  +9.583646592117E-01
